,X,date,store_nbr,item_nbr,units,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,snowfall,perciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,RA,FZ,FG,BR,UP,MI,SN,HZ,VC,TS,DZ,BL,BC,DU,SQ,PL,FU,GR,GS,SG,PR,FG2,is_weekend,is_holiday,is_holiday_weekday,is_holiday_weekend,spring,summer,fall
2455,3353429,2013-12-28,32,9,65,58,19,39,0,18,30,26,0,0,0,0,0.05,24.21,30.0,5.9,1,10.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2456,3353439,2013-12-28,32,19,1,58,19,39,0,18,30,26,0,0,0,0,0.05,24.21,30.0,5.9,1,10.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2457,3353465,2013-12-28,32,45,47,58,19,39,0,18,30,26,0,0,0,0,0.05,24.21,30.0,5.9,1,10.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2458,3357647,2013-12-29,32,9,29,38,7,23,0,11,18,42,0,0,0,0,0.01,24.25,30.22,2.1,19,6.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2459,3357657,2013-12-29,32,19,1,38,7,23,0,11,18,42,0,0,0,0,0.01,24.25,30.22,2.1,19,6.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2460,3357683,2013-12-29,32,45,52,38,7,23,0,11,18,42,0,0,0,0,0.01,24.25,30.22,2.1,19,6.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2461,3361310,2013-12-30,32,9,22,0,0,0,0,13,27,0,0,0,0,0,0.0,0.0,30.16,5.7,31,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,3361320,2013-12-30,32,19,2,0,0,0,0,13,27,0,0,0,0,0,0.0,0.0,30.16,5.7,31,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,3361346,2013-12-30,32,45,28,0,0,0,0,13,27,0,0,0,0,0,0.0,0.0,30.16,5.7,31,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,3364640,2013-12-31,32,9,35,55,27,41,0,17,0,24,0,0,0,0,0.0,24.19,30.01,3.5,15,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2465,3364650,2013-12-31,32,19,1,55,27,41,0,17,0,24,0,0,0,0,0.0,24.19,30.01,3.5,15,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2466,3364676,2013-12-31,32,45,52,55,27,41,0,17,0,24,0,0,0,0,0.0,24.19,30.01,3.5,15,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2467,3367970,2014-01-01,32,9,60,39,17,28,0,22,27,37,0,0,0,0,0.04,24.32,30.18,2.3,3,7.3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2468,3367980,2014-01-01,32,19,1,39,17,28,0,22,27,37,0,0,0,0,0.04,24.32,30.18,2.3,3,7.3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2469,3368006,2014-01-01,32,45,30,39,17,28,0,22,27,37,0,0,0,0,0.04,24.32,30.18,2.3,3,7.3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2470,3371522,2014-01-02,32,9,44,48,16,32,0,16,26,33,0,0,0,0,0.0,24.3,30.24,5.6,16,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,3371532,2014-01-02,32,19,2,48,16,32,0,16,26,33,0,0,0,0,0.0,24.3,30.24,5.6,16,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,3371558,2014-01-02,32,45,36,48,16,32,0,16,26,33,0,0,0,0,0.0,24.3,30.24,5.6,16,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,3375185,2014-01-03,32,9,67,61,31,46,0,15,34,19,0,0,0,0,0.0,23.98,29.72,5.2,22,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,3375195,2014-01-03,32,19,3,61,31,46,0,15,34,19,0,0,0,0,0.0,23.98,29.72,5.2,22,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,3375221,2014-01-03,32,45,41,61,31,46,0,15,34,19,0,0,0,0,0.0,23.98,29.72,5.2,22,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,3375227,2014-01-03,32,51,12,61,31,46,0,15,34,19,0,0,0,0,0.0,23.98,29.72,5.2,22,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,3378848,2014-01-04,32,9,55,39,2,21,0,15,18,44,0,0,0,0,0.1,24.13,30.0,5.8,4,8.5,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2478,3378884,2014-01-04,32,45,56,39,2,21,0,15,18,44,0,0,0,0,0.1,24.13,30.0,5.8,4,8.5,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2479,3382511,2014-01-05,32,9,68,14,-4,5,0,0,4,60,0,0,0,0,0.02,24.32,30.41,0.5,32,6.9,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2480,3382547,2014-01-05,32,45,40,14,-4,5,0,0,4,60,0,0,0,0,0.02,24.32,30.41,0.5,32,6.9,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2481,3386951,2014-01-06,32,9,49,37,-4,17,0,5,14,48,0,0,0,0,0.0,24.29,30.36,6.6,18,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,3386961,2014-01-06,32,19,1,37,-4,17,0,5,14,48,0,0,0,0,0.0,24.29,30.36,6.6,18,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,3386987,2014-01-06,32,45,46,37,-4,17,0,5,14,48,0,0,0,0,0.0,24.29,30.36,6.6,18,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,3391835,2014-01-07,32,9,60,43,28,36,0,18,29,29,0,0,0,0,0.0,24.18,30.02,5.4,22,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,3391871,2014-01-07,32,45,35,43,28,36,0,18,29,29,0,0,0,0,0.0,24.18,30.02,5.4,22,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,3391877,2014-01-07,32,51,2,43,28,36,0,18,29,29,0,0,0,0,0.0,24.18,30.02,5.4,22,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,3396608,2014-01-08,32,9,49,38,17,28,0,18,24,37,0,0,0,0,0.0,24.18,30.08,6.1,16,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,3396618,2014-01-08,32,19,1,38,17,28,0,18,24,37,0,0,0,0,0.0,24.18,30.08,6.1,16,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,3396644,2014-01-08,32,45,47,38,17,28,0,18,24,37,0,0,0,0,0.0,24.18,30.08,6.1,16,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,3401270,2014-01-09,32,9,41,46,19,33,0,14,26,32,0,0,0,0,0.0,24.0,29.84,3.2,18,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,3401280,2014-01-09,32,19,1,46,19,33,0,14,26,32,0,0,0,0,0.0,24.0,29.84,3.2,18,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,3401306,2014-01-09,32,45,26,46,19,33,0,14,26,32,0,0,0,0,0.0,24.0,29.84,3.2,18,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,3401312,2014-01-09,32,51,4,46,19,33,0,14,26,32,0,0,0,0,0.0,24.0,29.84,3.2,18,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,3406043,2014-01-10,32,9,60,39,25,32,0,9,24,33,0,0,0,0,0.0,23.98,29.78,13.9,31,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,3406053,2014-01-10,32,19,2,39,25,32,0,9,24,33,0,0,0,0,0.0,23.98,29.78,13.9,31,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,3406079,2014-01-10,32,45,33,39,25,32,0,9,24,33,0,0,0,0,0.0,23.98,29.78,13.9,31,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,3410150,2014-01-11,32,9,54,55,23,39,0,19,32,26,0,0,0,0,0.0,24.05,29.85,8.3,21,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2498,3410160,2014-01-11,32,19,4,55,23,39,0,19,32,26,0,0,0,0,0.0,24.05,29.85,8.3,21,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2499,3410186,2014-01-11,32,45,55,55,23,39,0,19,32,26,0,0,0,0,0.0,24.05,29.85,8.3,21,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2500,3410192,2014-01-11,32,51,1,55,23,39,0,19,32,26,0,0,0,0,0.0,24.05,29.85,8.3,21,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2501,3414035,2014-01-12,32,9,50,46,24,35,0,12,28,30,0,0,0,0,0.0,24.0,29.74,8.9,30,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2502,3414071,2014-01-12,32,45,56,46,24,35,0,12,28,30,0,0,0,0,0.0,24.0,29.74,8.9,30,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2503,3414077,2014-01-12,32,51,1,46,24,35,0,12,28,30,0,0,0,0,0.0,24.0,29.74,8.9,30,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2504,3417920,2014-01-13,32,9,72,46,21,34,0,9,27,31,0,0,0,0,0.0,24.16,29.99,13.3,30,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,3417930,2014-01-13,32,19,1,46,21,34,0,9,27,31,0,0,0,0,0.0,24.16,29.99,13.3,30,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,3417956,2014-01-13,32,45,44,46,21,34,0,9,27,31,0,0,0,0,0.0,24.16,29.99,13.3,30,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,3421805,2014-01-14,32,9,27,39,17,28,0,18,23,37,0,0,0,0,0.03,24.42,30.35,1.4,34,7.3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2508,3421815,2014-01-14,32,19,1,39,17,28,0,18,23,37,0,0,0,0,0.03,24.42,30.35,1.4,34,7.3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2509,3421841,2014-01-14,32,45,43,39,17,28,0,18,23,37,0,0,0,0,0.03,24.42,30.35,1.4,34,7.3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2510,3425468,2014-01-15,32,9,30,54,19,37,0,14,29,28,0,0,0,0,0.0,24.26,30.17,7.2,28,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,3425504,2014-01-15,32,45,49,54,19,37,0,14,29,28,0,0,0,0,0.0,24.26,30.17,7.2,28,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,3429131,2014-01-16,32,9,25,45,23,34,0,13,27,31,0,0,0,0,0.0,24.36,30.21,2.4,1,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,3429141,2014-01-16,32,19,2,45,23,34,0,13,27,31,0,0,0,0,0.0,24.36,30.21,2.4,1,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,3429167,2014-01-16,32,45,25,45,23,34,0,13,27,31,0,0,0,0,0.0,24.36,30.21,2.4,1,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,3432794,2014-01-17,32,9,13,52,20,36,0,12,28,29,0,0,0,0,0.0,24.27,30.15,4.1,28,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,3432804,2014-01-17,32,19,1,52,20,36,0,12,28,29,0,0,0,0,0.0,24.27,30.15,4.1,28,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,3432830,2014-01-17,32,45,34,52,20,36,0,12,28,29,0,0,0,0,0.0,24.27,30.15,4.1,28,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,3437234,2014-01-18,32,9,48,52,22,37,0,13,28,28,0,0,0,0,0.0,24.33,30.18,2.6,18,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2519,3437270,2014-01-18,32,45,51,52,22,37,0,13,28,28,0,0,0,0,0.0,24.33,30.18,2.6,18,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2520,3442007,2014-01-19,32,9,57,62,26,0,0,5,32,0,0,0,0,0,0.0,24.23,30.01,7.0,25,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2521,3442017,2014-01-19,32,19,2,62,26,0,0,5,32,0,0,0,0,0,0.0,24.23,30.01,7.0,25,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2522,3442043,2014-01-19,32,45,40,62,26,0,0,5,32,0,0,0,0,0,0.0,24.23,30.01,7.0,25,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2523,3446780,2014-01-20,32,9,29,45,24,35,0,13,28,30,0,0,0,0,0.0,24.42,30.26,0.4,6,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2524,3446790,2014-01-20,32,19,2,45,24,35,0,13,28,30,0,0,0,0,0.0,24.42,30.26,0.4,6,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2525,3446816,2014-01-20,32,45,55,45,24,35,0,13,28,30,0,0,0,0,0.0,24.42,30.26,0.4,6,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2526,3451553,2014-01-21,32,9,25,62,23,43,0,-5,29,22,0,0,0,0,0.0,24.34,30.18,6.0,25,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,3451589,2014-01-21,32,45,38,62,23,43,0,-5,29,22,0,0,0,0,0.0,24.34,30.18,6.0,25,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,3456548,2014-01-22,32,9,52,40,21,31,0,13,25,34,0,0,0,0,0.0,24.29,30.15,4.4,10,7.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,3456558,2014-01-22,32,19,1,40,21,31,0,13,25,34,0,0,0,0,0.0,24.29,30.15,4.4,10,7.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,3456584,2014-01-22,32,45,47,40,21,31,0,13,25,34,0,0,0,0,0.0,24.29,30.15,4.4,10,7.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,3456590,2014-01-22,32,51,2,40,21,31,0,13,25,34,0,0,0,0,0.0,24.29,30.15,4.4,10,7.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,3461432,2014-01-23,32,9,28,25,5,15,0,8,13,50,0,0,0,0,0.01,24.5,30.55,1.7,5,5.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,3461442,2014-01-23,32,19,2,25,5,15,0,8,13,50,0,0,0,0,0.01,24.5,30.55,1.7,5,5.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,3461468,2014-01-23,32,45,29,25,5,15,0,8,13,50,0,0,0,0,0.01,24.5,30.55,1.7,5,5.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,3466316,2014-01-24,32,9,49,57,18,38,0,8,28,27,0,0,0,0,0.0,24.36,30.28,5.9,25,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,3466326,2014-01-24,32,19,3,57,18,38,0,8,28,27,0,0,0,0,0.0,24.36,30.28,5.9,25,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,3466352,2014-01-24,32,45,36,57,18,38,0,8,28,27,0,0,0,0,0.0,24.36,30.28,5.9,25,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,3471200,2014-01-25,32,9,26,60,27,44,0,17,33,21,0,0,0,0,0.0,24.23,30.04,2.2,24,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2539,3471210,2014-01-25,32,19,2,60,27,44,0,17,33,21,0,0,0,0,0.0,24.23,30.04,2.2,24,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2540,3471236,2014-01-25,32,45,44,60,27,44,0,17,33,21,0,0,0,0,0.0,24.23,30.04,2.2,24,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2541,3471242,2014-01-25,32,51,2,60,27,44,0,17,33,21,0,0,0,0,0.0,24.23,30.04,2.2,24,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2542,3476084,2014-01-26,32,9,52,57,16,37,0,14,28,28,0,0,0,0,0.0,24.14,29.92,5.5,35,11.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2543,3476120,2014-01-26,32,45,67,57,16,37,0,14,28,28,0,0,0,0,0.0,24.14,29.92,5.5,35,11.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2544,3476126,2014-01-26,32,51,1,57,16,37,0,14,28,28,0,0,0,0,0.0,24.14,29.92,5.5,35,11.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2545,3480968,2014-01-27,32,9,25,20,13,17,0,10,14,48,0,0,0,0,0.02,24.24,30.21,1.4,4,8.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,3480978,2014-01-27,32,19,1,20,13,17,0,10,14,48,0,0,0,0,0.02,24.24,30.21,1.4,4,8.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,3481004,2014-01-27,32,45,34,20,13,17,0,10,14,48,0,0,0,0,0.02,24.24,30.21,1.4,4,8.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,3481010,2014-01-27,32,51,1,20,13,17,0,10,14,48,0,0,0,0,0.02,24.24,30.21,1.4,4,8.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,3485852,2014-01-28,32,9,41,32,1,17,0,3,13,48,0,0,0,0,0.0,24.25,30.29,2.6,20,6.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,3485888,2014-01-28,32,45,30,32,1,17,0,3,13,48,0,0,0,0,0.0,24.25,30.29,2.6,20,6.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,3485894,2014-01-28,32,51,4,32,1,17,0,3,13,48,0,0,0,0,0.0,24.25,30.29,2.6,20,6.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,3490736,2014-01-29,32,9,126,50,18,34,0,15,29,31,0,0,0,0,0.0,23.96,29.81,4.7,18,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,3490772,2014-01-29,32,45,41,50,18,34,0,15,29,31,0,0,0,0,0.0,23.96,29.81,4.7,18,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,3490778,2014-01-29,32,51,1,50,18,34,0,15,29,31,0,0,0,0,0.0,23.96,29.81,4.7,18,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,3495398,2014-01-30,32,9,40,48,28,38,0,27,33,27,0,0,0,0,0.26,23.9,29.62,2.1,4,9.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2556,3495434,2014-01-30,32,45,47,48,28,38,0,27,33,27,0,0,0,0,0.26,23.9,29.62,2.1,4,9.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2557,3495440,2014-01-30,32,51,5,48,28,38,0,27,33,27,0,0,0,0,0.26,23.9,29.62,2.1,4,9.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2558,3499838,2014-01-31,32,9,10,28,16,22,0,17,19,43,0,0,0,0,0.28,23.95,29.85,3.6,34,4.9,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2559,3499874,2014-01-31,32,45,40,28,16,22,0,17,19,43,0,0,0,0,0.28,23.95,29.85,3.6,34,4.9,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2560,3504278,2014-02-01,32,9,46,23,5,14,0,15,17,51,0,0,0,0,0.03,24.11,30.04,2.7,5,4.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2561,3504314,2014-02-01,32,45,71,23,5,14,0,15,17,51,0,0,0,0,0.03,24.11,30.04,2.7,5,4.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2562,3508607,2014-02-02,32,9,7,30,-1,15,0,7,12,50,0,0,0,0,0.0,24.13,30.17,2.7,14,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2563,3508643,2014-02-02,32,45,51,30,-1,15,0,7,12,50,0,0,0,0,0.0,24.13,30.17,2.7,14,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2564,3508649,2014-02-02,32,51,3,30,-1,15,0,7,12,50,0,0,0,0,0.0,24.13,30.17,2.7,14,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2565,3512714,2014-02-03,32,9,35,30,4,17,0,10,16,48,0,0,0,0,0.0,24.05,30.01,2.4,33,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,3512750,2014-02-03,32,45,49,30,4,17,0,10,16,48,0,0,0,0,0.0,24.05,30.01,2.4,33,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
